client,frequency,recency,monetary,order_count
u_885372,196.5,988,23.686666666666667,2
u_886050,1006.0,148,29.877499999999998,4
u_886075,605.0,145,28.7975,1
u_886155,156.0,469,42.589999999999996,1
u_886228,513.0,233,26.635,6
u_886255,281.3333333333333,117,33.1175,3
u_886509,345.0,559,24.811666666666664,2
u_886657,334.0,197,32.435,3
u_886811,271.0,988,32.535,2
u_886872,484.5,72,28.040000000000003,2
u_886922,79.5,195,28.78333333333333,4
u_887068,268.5,598,13.81,4
u_887221,18.0,318,24.05,4
u_887413,367.0,869,35.2225,4
u_887507,1026.0,60,26.435000000000002,1
u_887680,182.5,361,31.888333333333332,1
u_887994,60.0,1032,18.7925,3
u_888210,684.0,30,28.919999999999998,3
u_888266,965.0,39,43.0275,3
u_888269,207.0,1020,11.2225,3
u_888435,987.0,50,24.995,6
u_888798,244.0,650,46.265,6
u_888842,265.0,1132,29.655,3
u_88889,343.0,636,43.2425,5
u_889204,332.5,371,29.024999999999995,1
u_889223,268.0,1029,22.1725,4
u_889299,939.0,193,28.31,3
u_889355,423.3333333333333,182,37.9875,2
u_889680,765.0,364,18.4825,4
u_889864,431.0,487,18.405,7
u_890210,259.0,600,38.71,7
u_890216,374.0,396,18.513333333333332,5
u_890487,937.0,300,28.1425,2
u_890528,519.0,817,29.814999999999998,2
u_890584,1011.0,265,22.85,1
u_890906,919.0,339,35.64,2
u_890956,257.0,607,34.165,4
u_891086,315.0,376,18.075,3
u_891494,529.5,46,23.293333333333333,1
u_891522,324.0,830,17.595,6
u_891656,352.5,794,26.753333333333334,7
u_89171,1007.0,52,30.457500000000003,3
u_891840,887.0,312,22.002499999999998,3
u_891883,25.0,243,26.747500000000002,2
u_891984,458.0,723,22.020000000000003,3
u_892227,419.0,558,29.698333333333338,1
u_892582,361.0,179,33.335,2
u_89259,693.0,340,34.88,1
u_893,690.0,640,23.735,5
u_893113,1015.0,5,25.45,5
u_89321,210.0,54,30.6425,3
u_893254,544.0,28,32.70166666666667,3
u_893337,387.0,122,27.215000000000003,4
u_893425,433.0,147,17.555,1
u_893600,104.0,562,35.22833333333333,2
u_893655,437.0,58,31.89875,1
u_893657,27.0,505,30.1025,1
u_893915,43.0,180,24.675,2
u_893945,1046.0,272,29.615000000000002,6
u_894013,1368.0,60,36.045,2
u_894284,913.0,579,32.214999999999996,3
u_8946,504.0,3,34.4675,7
u_894662,1004.0,267,26.6525,2
u_894994,558.5,58,19.658333333333335,3
u_895043,347.5,75,24.49333333333333,3
u_895119,105.0,591,26.6825,4
u_895404,513.0,523,33.435,3
u_895640,602.0,218,28.026666666666667,3
u_89568,975.0,491,39.84,7
u_895698,216.0,674,19.54,4
u_896569,344.0,588,19.36,3
u_896816,16.0,1200,16.290000000000003,2
u_897055,304.5,448,41.76,4
u_897475,14.0,795,20.7175,2
u_897613,1400.0,27,38.2375,3
u_89786,523.0,345,24.080000000000002,1
u_897938,500.0,271,30.822499999999998,3
u_897955,251.0,184,35.032,5
u_898196,59.0,770,39.36,3
u_898317,860.0,414,38.0225,1
u_898319,209.5,1013,16.638333333333332,5
u_8986,550.0,393,27.7125,4
u_898703,101.0,623,19.447499999999998,4
u_899070,119.33333333333333,5,27.3675,1
u_899425,691.0,179,16.535,3
u_899426,1351.0,34,33.7275,5
u_899466,205.0,895,21.796666666666667,2
u_899481,193.0,1272,48.82,5
u_899619,219.0,77,27.735,1
u_899660,257.0,600,24.0225,1
u_900098,504.5,3,37.64833333333333,2
u_900411,179.0,475,40.19833333333333,3
u_900425,861.0,240,22.2175,2
u_900461,537.0,91,20.58,2
u_900561,442.0,101,32.580000000000005,2
u_900562,698.0,77,32.7075,2
u_900568,703.0,102,42.42666666666667,3
u_900587,162.5,974,30.334999999999997,2
u_90078,243.0,1253,26.2875,4
u_90083,508.0,25,50.885,5
u_901000,170.0,70,30.1975,3
u_901932,508.5,75,35.89333333333334,2
u_901979,1310.0,82,33.47,2
u_902103,432.0,1,20.7125,3
u_902491,564.5,296,31.798333333333336,2
u_902608,1359.0,96,24.845,2
u_902733,316.0,207,25.348333333333333,6
u_902864,437.6666666666667,81,30.80125,3
u_902957,1262.0,4,28.6275,3
u_90321,989.0,300,38.575,2
u_90333,192.0,660,27.627499999999998,5
u_903362,146.0,1295,21.317500000000003,5
u_903635,260.0,844,35.42,3
u_903730,104.0,1300,31.464999999999996,3
u_903847,341.0,578,22.7625,6
u_903930,122.0,797,24.776666666666667,1
u_904014,96.0,1368,38.5075,2
u_904156,970.0,61,29.392500000000002,1
u_904328,1110.0,134,24.0925,2
u_904512,297.0,649,27.267500000000002,4
u_904644,327.0,524,32.60625,1
u_904867,608.0,79,23.043333333333333,7
u_905116,80.0,81,35.105,1
u_905163,286.5,922,40.96666666666667,5
u_905241,83.0,415,20.19,3
u_905399,479.0,53,23.038333333333338,4
u_905435,280.0,316,28.240000000000002,3
u_90560,294.0,744,23.27,2
u_906102,609.0,845,33.364999999999995,3
u_906370,211.0,989,29.0,2
u_906423,290.0,840,29.085,1
u_906426,458.0,816,38.765,1
u_906438,37.0,384,39.0575,3
u_907209,81.0,100,31.0375,2
u_908089,498.0,391,27.9775,7
u_908169,22.0,701,29.355,5
u_908224,709.0,638,19.7225,3
u_908407,224.0,451,24.83,3
u_90842,207.0,1203,27.8675,5
u_908455,102.0,1296,21.3875,1
u_908474,217.0,467,14.2875,3
u_908569,534.0,195,20.6175,6
u_908690,361.0,697,18.3,1
u_908861,1025.0,444,23.349999999999998,3
u_908977,19.0,1086,45.24250000000001,3
u_909097,302.5,266,22.808333333333334,4
u_909147,834.0,355,23.052500000000002,1
u_909391,193.0,188,31.2525,3
u_909545,606.0,109,32.98500000000001,2
u_909550,152.0,817,9.7525,2
u_909945,302.6666666666667,365,29.47,6
u_910040,119.0,1204,34.045,5
u_910126,915.0,577,38.945,1
u_910405,322.6666666666667,98,25.24375,2
u_91091,602.0,651,27.4175,1
u_911089,537.0,485,24.555,6
u_911427,112.0,708,37.4925,3
u_911625,436.0,1060,31.8975,3
u_911630,65.0,757,27.732499999999998,3
u_911717,409.0,240,26.338749999999997,6
u_911747,592.0,105,45.0925,2
u_911851,238.0,340,43.805,2
u_911909,185.25,195,22.499000000000002,6
u_911972,888.0,408,42.85,1
u_912056,514.0,26,35.1375,2
u_912287,307.0,438,27.924999999999997,2
u_912350,13.0,1140,32.055,2
u_912425,204.0,470,25.885,3
u_912911,832.0,80,26.75,7
u_912967,70.0,389,35.1525,1
u_913447,68.0,604,29.075000000000003,4
u_913489,527.0,50,22.8975,3
u_9138,385.0,745,12.0775,4
u_914363,374.6666666666667,222,29.455,4
u_914539,132.0,732,13.47,2
u_914700,382.0,391,35.545,2
u_914752,625.0,146,33.251666666666665,3
u_914915,581.5,148,33.458333333333336,4
u_914954,1010.0,362,14.485,2
u_915118,596.0,99,37.03,4
u_915418,621.5,4,33.32333333333333,2
u_91564,286.0,926,30.7,5
u_915689,189.0,336,33.67333333333333,4
u_915725,637.0,639,33.855,1
u_915893,1190.0,80,42.875,2
u_916048,172.5,405,50.37833333333333,3
u_916297,364.0,120,33.46,3
u_916351,372.0,792,29.3825,5
u_916407,1152.0,313,30.220000000000002,3
u_916440,108.0,352,17.4625,3
u_916474,217.0,629,29.7125,5
u_91668,507.0,987,17.47,1
u_916724,461.0,76,33.708333333333336,3
u_916796,380.3333333333333,3,24.051249999999996,1
u_916829,10.0,76,17.2075,3
u_917089,116.5,178,19.110000000000003,5
u_917215,1017.0,26,42.832499999999996,2
u_917280,247.0,682,20.838333333333335,2
u_917385,245.5,779,32.651666666666664,1
u_91745,362.0,313,31.175000000000004,2
u_917451,188.0,553,24.767500000000005,4
u_917634,793.0,339,43.417500000000004,2
u_917823,423.0,171,23.215,3
u_918089,209.5,948,35.61666666666667,2
u_918126,457.0,60,34.88666666666666,3
u_918670,472.5,385,29.615,5
u_918936,321.5,609,20.515,3
u_919439,1042.0,114,42.295,5
u_919470,163.0,1145,28.9225,6
u_919561,607.0,4,35.72,8
u_919670,298.5,511,38.69166666666667,1
u_919820,272.0,12,35.35999999999999,1
u_920331,96.0,1332,21.96,7
u_920349,302.0,633,38.480000000000004,4
u_920819,935.0,433,41.8975,4
u_920988,214.0,651,24.4,3
u_921585,431.0,674,30.724999999999998,1
u_921663,255.0,1155,28.8875,6
u_921683,334.0,441,22.895,2
u_921690,901.0,471,24.439999999999998,3
u_92172,498.0,50,23.93166666666667,4
u_921789,211.66666666666666,772,23.80625,1
u_921814,650.0,697,21.322499999999998,5
u_921840,455.6666666666667,5,31.331249999999997,6
u_92204,439.5,204,32.365,5
u_922385,1072.0,60,36.6675,1
u_922566,125.0,339,10.8275,5
u_92268,128.0,538,24.027499999999996,3
u_922703,470.0,606,30.502499999999998,1
u_922754,351.6666666666667,27,35.52,1
u_922829,694.0,485,32.58,5
u_922965,22.0,629,29.28,3
u_923207,286.0,889,34.87833333333334,2
u_923464,568.0,152,30.6225,2
u_924111,752.0,643,27.5925,3
u_924372,361.0,442,26.395,3
u_924415,1082.0,361,15.662500000000001,5
u_924624,371.5,463,28.055000000000003,1
u_924737,630.0,769,20.4,2
u_924759,88.0,834,29.461666666666662,3
u_924784,81.0,890,15.537500000000001,2
u_925186,236.0,1076,25.270000000000003,1
u_925673,333.5,533,24.16333333333333,3
u_925839,792.0,291,29.38,4
u_926069,710.0,443,21.917499999999997,5
u_926465,252.5,194,38.638333333333335,3
u_926822,328.0,226,20.675,5
u_926856,81.0,278,27.43,6
u_927097,937.0,172,45.769999999999996,7
u_927316,210.0,293,27.805,4
u_927630,858.0,587,29.877499999999998,2
u_927805,1464.0,23,32.7675,4
u_927964,382.0,842,26.7875,6
u_928275,1199.0,202,43.71,5
u_928308,279.0,438,26.94625,6
u_928328,212.5,49,27.299999999999997,5
u_928789,272.0,1012,39.7,3
u_928916,254.0,441,30.0025,1
u_928923,120.0,59,31.384999999999998,1
u_929007,208.0,175,33.792500000000004,3
u_929053,375.5,419,33.88333333333333,4
u_929221,393.6666666666667,290,32.923750000000005,5
u_929432,1274.0,98,45.769999999999996,1
u_929435,371.5,264,31.993333333333336,4
u_929617,1160.0,260,28.46,9
u_929766,158.0,1026,51.332499999999996,4
u_930117,767.0,434,31.345,5
u_930205,1207.0,48,33.1325,4
u_930211,783.0,722,23.935,3
u_93026,503.0,905,28.79,2
u_930485,706.0,327,16.225,4
u_930489,583.0,792,37.765,5
u_930554,83.5,409,38.33,3
u_930664,291.0,22,15.24,4
u_930917,625.0,794,36.34,3
u_931019,500.0,400,20.807499999999997,5
u_931116,133.5,850,29.653333333333336,3
u_93165,429.0,7,28.21,3
u_931730,394.0,360,47.385000000000005,1
u_931757,91.0,1254,40.17,4
u_931761,581.5,68,41.31166666666667,2
u_931844,888.0,200,46.942499999999995,5
u_932099,153.0,1024,39.95166666666667,7
u_932150,335.0,658,22.6675,2
u_932191,359.0,1096,19.009999999999998,1
u_932238,189.0,654,24.7175,4
u_932278,91.0,1263,16.9375,3
u_932458,255.5,964,41.88333333333333,1
u_932835,220.0,552,22.29,1
u_932869,935.0,158,28.35,1
u_933096,617.0,27,25.71166666666667,1
u_933676,329.0,158,41.265,5
u_933700,768.0,675,25.5225,2
u_934155,469.0,192,33.31166666666667,4
u_934184,468.0,940,37.19,4
u_934345,489.5,145,28.153333333333336,1
u_93437,464.0,413,35.285,3
u_934655,383.0,29,38.791250000000005,9
u_934699,42.0,919,35.28,6
u_934806,222.0,1277,40.365,4
u_935248,687.0,734,10.135,1
u_935418,265.0,301,34.5325,1
u_935680,1270.0,195,23.192500000000003,1
u_936132,358.0,99,26.045,2
u_936335,1128.0,29,38.7875,1
u_936412,1259.0,229,39.985,2
u_936498,44.0,777,36.0275,3
u_936694,688.0,493,25.1275,3
u_937170,578.0,602,38.855000000000004,3
u_937372,269.0,763,37.32,6
u_937611,28.0,1205,41.66,1
u_937861,712.0,588,50.1425,2
u_938275,168.0,456,39.18,1
u_938311,184.0,965,19.645000000000003,7
u_938600,965.0,149,22.95,3
u_939003,654.5,76,30.921666666666667,3
u_939034,238.0,746,27.4075,1
u_939263,368.6666666666667,97,27.82,2
u_939544,1340.0,144,19.9725,6
u_939552,654.0,370,38.26,1
u_939615,177.0,1226,28.064999999999998,5
u_939863,810.0,535,20.68,1
u_940125,99.0,444,45.2325,4
u_94023,1454.0,53,31.4725,3
u_940271,561.0,482,22.6725,6
u_940285,305.3333333333333,523,33.7825,4
u_940383,665.0,754,12.9875,2
u_94053,651.0,697,33.942499999999995,1
u_940595,255.5,816,16.528333333333332,3
u_94066,304.3333333333333,529,20.45125,3
u_940936,34.0,1036,24.41,2
u_941282,376.0,181,25.3975,7
u_94143,48.0,1223,20.065,2
u_941490,355.0,54,29.0325,4
u_941498,267.5,337,32.785,3
u_941582,399.3333333333333,197,33.1575,2
u_941683,440.0,50,26.03125,1
u_941841,186.0,1090,31.1675,5
u_941909,1342.0,160,26.1275,1
u_942046,70.0,324,22.43,1
u_942168,64.0,436,33.435,3
u_942936,242.0,24,24.133333333333336,1
u_943213,621.0,197,37.2725,4
u_943397,156.0,205,18.0975,2
u_94379,583.0,552,31.4675,6
u_943870,405.0,78,24.026666666666667,3
u_943926,367.0,429,25.0275,6
u_943959,549.0,222,21.735,6
u_944017,605.0,436,23.35,1
u_944107,217.0,985,47.7625,2
u_944305,550.5,246,29.963333333333328,5
u_944396,778.0,27,48.9875,2
u_944720,251.0,999,39.8675,4
u_944757,428.3333333333333,171,43.22125,2
u_944919,911.0,29,19.48,3
u_945020,62.0,732,31.4375,1
u_945092,868.0,44,24.9925,2
u_945120,209.0,605,34.6125,3
u_945164,637.0,820,30.6475,1
u_945169,1168.0,253,27.7675,2
u_94522,143.0,1203,38.004999999999995,3
u_945334,159.5,741,25.846666666666664,2
u_945870,1075.0,368,22.07,1
u_945893,1013.0,367,31.28,2
u_946541,169.0,962,25.775,2
u_946610,325.0,541,30.33,3
u_946737,1016.0,364,28.93,2
u_946799,199.33333333333334,563,32.64875,1
u_946832,715.0,441,28.5325,1
u_946910,713.0,225,26.825000000000003,3
u_946992,390.0,293,29.660000000000004,4
u_947524,1441.0,0,24.82,3
u_947607,252.0,642,20.185,1
u_947648,267.0,168,25.24,3
u_94770,258.5,56,31.883333333333336,3
u_947789,435.0,512,35.705000000000005,3
u_947810,561.0,401,47.599999999999994,4
u_948009,644.0,483,30.0925,6
u_948098,292.75,53,32.17,5
u_948161,658.0,696,33.62,2
u_9482,17.0,1116,40.4825,6
u_948528,514.5,202,35.324999999999996,1
u_949125,781.0,659,32.629999999999995,4
u_949657,467.0,301,39.015,1
u_950148,266.0,528,30.525000000000002,1
u_950419,400.0,755,42.9125,4
u_950547,1112.0,242,24.8775,6
u_950612,88.0,458,27.653333333333336,2
u_950622,457.0,365,33.44166666666667,3
u_951140,401.0,992,26.2175,1
u_951523,1080.0,74,20.994999999999997,4
u_951949,258.0,769,41.041666666666664,7
u_951978,592.0,251,17.278333333333336,2
u_952020,364.0,193,29.59,2
u_952087,1193.0,7,25.869999999999997,2
u_952283,826.0,232,29.59,2
u_952622,330.0,304,21.508333333333336,3
u_95277,42.0,1091,28.72,7
u_953135,8.0,508,25.5875,4
u_953737,237.0,202,21.59166666666667,4
u_953794,747.0,730,14.035,3
u_954046,589.0,780,36.212500000000006,7
u_954361,274.0,411,26.6625,4
u_954553,736.0,225,46.16,2
u_95498,200.0,1128,35.3775,4
u_954988,332.5,756,24.095,7
u_955335,852.0,9,40.14,2
u_955847,102.0,556,26.97,1
u_955873,167.5,432,24.03,2
u_956321,1212.0,157,17.9075,3
u_956335,280.0,507,43.43375,2
u_956449,367.0,312,39.321666666666665,3
u_956690,882.0,369,37.475,2
u_956854,500.0,821,52.32,4
u_957509,474.0,206,11.856666666666667,1
u_957617,222.0,1241,32.9975,2
u_957652,860.0,555,38.3075,1
u_957891,331.0,365,18.935000000000002,2
u_957921,556.0,742,29.0375,5
u_957998,554.0,104,28.725000000000005,4
u_958006,715.0,489,22.9525,10
u_958111,439.5,298,40.336666666666666,2
u_95871,313.0,1013,28.3975,4
u_959028,556.0,576,18.2425,6
u_959053,74.0,745,33.035,1
u_959320,236.33333333333334,446,32.485,2
u_959342,545.0,652,24.335,4
u_959628,729.0,701,36.0875,1
u_95990,85.0,732,30.435,3
u_960039,393.0,66,21.2025,2
u_960259,397.3333333333333,8,18.08,2
u_960266,546.0,879,25.36,10
u_960286,74.0,1104,32.99,4
u_960393,495.0,595,30.41,3
u_960740,458.0,1008,37.235,1
u_960831,341.0,962,23.247500000000002,4
u_960891,464.0,884,29.23,3
u_960907,496.0,481,6.1625,6
u_961078,588.0,711,17.995,3
u_961446,715.0,193,39.364999999999995,2
u_961466,488.0,59,21.02,2
u_961652,8.0,505,32.975,2
u_96182,144.0,915,38.4075,4
u_96208,590.0,86,35.465,2
u_962116,990.0,126,48.3325,5
u_962170,245.0,1197,52.575,3
u_962281,765.0,197,32.8375,1
u_962306,933.0,8,29.182499999999997,4
u_962354,505.0,793,40.0175,3
u_962357,92.0,438,21.752499999999998,4
u_962478,382.0,771,36.3775,7
u_962601,420.0,434,31.935000000000002,2
u_962815,576.0,246,29.645,1
u_962915,387.0,362,37.77,3
u_963067,126.0,908,24.6175,4
u_963178,497.0,347,29.475,4
u_963185,134.0,690,21.1375,2
u_963664,211.33333333333334,722,17.744999999999997,2
u_964696,367.3333333333333,245,27.006249999999998,3
u_964719,448.0,615,29.7975,5
u_964847,539.0,601,22.3775,2
u_965119,154.0,819,24.7,5
u_965127,286.5,4,21.083333333333332,2
u_965292,612.0,259,29.122500000000002,3
u_965394,304.6666666666667,524,16.3,3
u_965584,1388.0,3,34.8425,7
u_965622,165.0,938,23.035,5
u_965669,434.0,720,17.2625,1
u_965693,670.0,797,27.58,2
u_965876,275.5,244,31.316000000000003,3
u_966219,24.0,1375,16.177500000000002,5
u_9663,358.0,30,34.855000000000004,5
u_966405,657.0,300,26.7825,2
u_966681,144.0,73,40.33,1
u_966931,346.0,154,16.461666666666666,4
u_967262,578.0,254,35.73666666666667,4
u_96739,23.0,74,33.455,3
u_967473,505.0,986,23.4075,3
u_967555,60.0,1345,30.04,3
u_96759,1244.0,54,5.81,2
u_967741,330.5,59,32.06166666666667,3
u_967755,315.0,509,31.2575,2
u_967764,217.0,367,13.4675,2
u_967880,30.0,245,25.865000000000002,3
u_967883,283.0,435,26.2275,3
u_968064,412.6666666666667,86,32.81375,4
u_968258,165.0,653,24.240000000000002,4
u_968307,468.5,435,27.986666666666665,4
u_968395,40.0,83,22.002499999999998,7
u_968413,208.0,1085,33.309999999999995,3
u_96862,109.0,480,34.0,1
u_968765,764.0,557,29.5175,1
u_969133,282.5,240,43.81666666666666,2
u_969164,235.0,181,41.9,2
u_970108,625.0,721,22.377499999999998,2
u_970190,453.0,221,17.314999999999998,1
u_970359,1069.0,27,23.2525,3
u_97048,1004.0,391,38.61,2
u_97051,85.0,1337,19.3125,5
u_970577,242.5,436,21.53333333333333,1
u_971430,147.0,896,30.98,3
u_971548,894.0,529,17.6625,4
u_971622,884.0,29,28.4275,3
u_971896,151.0,907,35.5575,2
u_971963,339.5,654,28.25333333333333,4
u_972248,360.0,1052,34.075,5
u_972671,533.0,145,17.386666666666667,3
u_9727,1090.0,9,52.04,7
u_972727,427.0,340,18.74,4
u_972784,141.0,53,21.055,5
u_972889,236.0,556,22.4825,7
u_972942,439.5,585,37.36333333333334,3
u_973422,982.0,254,20.5875,5
u_973447,185.0,220,42.28333333333333,3
u_973875,726.0,605,14.8375,5
u_974282,778.0,197,21.1725,2
u_974372,1395.0,72,24.8625,4
u_974546,118.0,680,9.620000000000001,3
u_974739,112.0,1375,17.4775,1
u_974747,263.0,387,16.0075,1
u_974859,270.0,92,29.747500000000002,8
u_974977,121.0,986,46.5975,2
u_975083,204.5,342,28.205000000000002,3
u_975172,384.0,52,31.03,5
u_975532,740.0,415,28.0275,3
u_975561,734.0,636,32.75,4
u_975583,14.0,629,44.905,5
u_975721,507.0,244,27.485,3
u_975943,685.0,135,33.3525,3
u_97633,187.0,1220,28.2825,2
u_976343,1018.0,169,26.5925,4
u_976470,310.0,1012,34.3225,2
u_976565,21.0,484,20.58,1
u_976640,47.0,1409,30.560000000000002,2
u_976667,41.0,490,37.7625,2
u_976700,110.0,1046,51.775,3
u_976829,746.0,577,42.3125,2
u_976835,90.0,906,30.18166666666666,2
u_977070,109.0,1021,26.872500000000002,2
u_977101,905.0,561,15.64,4
u_977116,77.0,1381,17.59,5
u_977372,676.0,55,22.53,6
u_977464,947.0,206,22.4125,6
u_977469,672.0,79,21.558333333333334,1
u_977563,792.0,340,34.215,2
u_977732,164.0,699,30.5,1
u_977978,27.0,961,34.9275,3
u_978173,123.0,434,25.425,2
u_978275,653.0,147,37.0875,3
u_978353,537.0,86,21.5375,4
u_978449,105.0,1129,54.817499999999995,2
u_978738,547.5,21,28.731666666666666,6
u_978833,175.0,83,30.627499999999998,4
u_978911,209.0,252,32.795,2
u_979237,713.0,26,30.198333333333334,4
u_979541,1055.0,435,34.239999999999995,3
u_979597,177.66666666666666,508,36.775000000000006,3
u_979874,433.0,433,28.6075,3
u_979979,691.0,268,27.8525,3
u_980436,1318.0,76,20.8775,4
u_980768,648.0,170,26.1625,3
u_980864,35.0,1358,26.9725,5
u_980949,410.5,622,22.301666666666666,2
u_980995,1439.0,5,22.105,4
u_981252,98.0,1133,27.057499999999997,1
u_981317,232.66666666666666,685,24.35125,2
u_981613,529.0,101,20.27,6
u_981860,594.0,85,57.182500000000005,1
u_982058,239.0,1135,36.855,5
u_982430,279.0,329,22.345,2
u_982527,286.5,122,34.214999999999996,4
u_982692,349.0,376,10.4075,2
u_982712,699.0,33,27.4,4
u_982932,1442.0,3,32.027499999999996,4
u_983224,654.0,841,38.515,1
u_983333,133.0,567,20.9725,3
u_983334,314.3333333333333,436,26.88375,2
u_983407,408.0,169,39.87166666666666,4
u_983739,43.0,629,27.924999999999997,1
u_983851,471.0,101,42.19,5
u_983864,189.0,394,18.97,4
u_983922,97.0,940,33.5075,1
u_983984,879.0,456,17.325,2
u_984226,509.0,984,15.635,3
u_984575,299.0,194,26.709999999999997,2
u_984672,493.0,612,11.7225,2
u_984968,1308.0,0,39.7225,2
u_98503,265.0,1133,26.875,2
u_985164,5.0,1399,20.6125,4
u_985675,45.0,247,22.8575,2
u_986041,357.0,1035,22.3325,3
u_986105,924.0,363,31.425,1
u_986158,802.0,257,15.2925,9
u_98618,312.0,532,22.39,3
u_986211,565.5,380,32.294999999999995,4
u_986460,90.0,138,33.120000000000005,3
u_986496,305.0,895,35.832499999999996,4
u_986579,177.5,173,32.0,3
u_986675,95.0,1203,18.2975,3
u_986788,499.0,177,39.305,5
u_987049,520.0,280,10.85,3
u_98711,332.5,786,41.64833333333333,4
u_987126,465.5,565,25.59166666666667,5
u_987503,161.0,1206,32.1,5
u_987740,553.5,313,31.161666666666665,5
u_987798,24.0,432,26.555,5
u_987871,802.0,291,23.409999999999997,2
u_987872,309.5,485,28.846666666666664,5
u_987969,538.0,364,22.465,4
u_988191,384.5,154,29.540000000000003,5
u_98856,1024.0,132,27.689999999999998,2
u_988582,864.0,228,34.057500000000005,1
u_988639,1005.0,242,22.2975,4
u_988834,539.0,73,30.55,4
u_988938,102.66666666666667,1062,35.46125,3
u_989000,598.5,242,26.2,2
u_989080,453.0,632,39.727500000000006,4
u_989852,658.0,292,20.32,2
u_990211,235.75,374,24.433,3
u_990222,195.0,337,19.95,3
u_990403,118.0,245,24.735,1
u_99041,412.0,576,26.137500000000003,4
u_990500,663.0,10,31.12,5
u_990806,316.0,722,31.960000000000004,6
u_990926,143.0,1297,18.0225,1
u_991226,464.0,344,23.346666666666664,3
u_99142,328.0,870,41.6325,6
u_99217,194.0,458,29.3275,4
u_992543,750.0,523,23.287499999999998,4
u_992565,328.0,827,37.2525,2
u_992599,1295.0,26,46.86,7
u_993199,572.0,390,41.254999999999995,4
u_993356,579.0,915,18.615,1
u_994536,375.6666666666667,53,17.16375,2
u_994593,676.0,264,26.9875,5
u_994663,1070.0,187,37.2425,4
u_994697,268.0,2,32.58,5
u_994959,51.0,777,36.597500000000004,6
u_995054,119.0,98,17.4225,2
u_99539,161.0,804,9.62,6
u_995517,298.0,533,26.63,3
u_995529,386.0,601,35.947500000000005,4
u_995667,269.75,338,30.653,1
u_995891,146.0,1058,44.3525,8
u_996103,496.5,194,32.26,5
u_996250,418.0,174,26.858333333333334,6
u_996389,867.0,336,29.32,5
u_996637,241.5,548,21.39166666666667,5
u_997203,1206.0,25,20.1525,1
u_997486,374.5,436,23.80333333333333,4
u_997775,1021.0,463,33.21,4
u_997782,694.0,797,28.825,6
u_99787,448.0,729,49.735,3
u_997996,1071.0,371,37.730000000000004,1
